_unit_id,headline,articleid,date,text
830981784,title-xx-revisited;-an-'80s-parallel-on-cutting-strings,wapo_307829944,1995-06-29,"If the welfare debate has a familiar ring, it's because the language of block grants, state flexibility and innovation was part of a discussion more than a decade ago about how to save on social spending.
In 1981, the Reagan administration successfully pressed Congress to trim Title XX of the Social Securities Act, a program that helped focus spending on child day care, home-based nursing and other social programs. The fix: Lump the money and turn it over to states as block grants with few strings attached.
But instead of leading to the renaissance supporters had pictured -- with savings and improved services -- the changes reduced funding and forced localities to trim some programs, social workers now say.
Welfare experts say the changes to Title XX provide one of the best parallels to reforms designed to end Aid to Families with Dependent Children. ""It's pretty much the purest form of block grant that people are talking about,"" said Michael Kharfen, U.S. Department of Health and Human Services spokesman.
One of the strings cut in Title XX was the requirement that states supplement federal grants with their own money. Some states responded by curbing spending. Dropping the requirement for state supplements paralleled the effects of inflation, so while the total federal block grants rose to $2.8 billion last year, the grants' value has fallen by 58 percent since 1977, according to a House Ways and Means Committee report."
842617438,optimism's-return-lifts-tech-stocks,wsj_398728895,2000-07-07,"With the second-quarter earnings season almost here, optimism replaced pessimism and tech stocks resumed their rise.
The Nasdaq Composite Index, dominated by technology names, surged 2.52%, or 97.47 points, to 3960.57, recovering most of Wednesday's 128.83-point loss. The index is again nearing the 4000 level that it briefly surpassed in June.
More stocks rose than fell on the New York Stock Exchange. But Old Economy industrial stocks held the Dow Jones Industrial Average down. The average fell a scant 0.02%, or 2.13 points, to 10481.47, in one of the smallest daily moves the blue-chip index has taken in recent years.
Bonds fell and the dollar rose.
Stocks have been held back by end-of-quarter earnings warnings from companies that will miss expectations, said Tim Morris, chief investment officer at Bessemer Trust. With the warning season ending, positive reports are set to begin."
830982212,baker-effort-seen-as-helpful-but-not-far-reaching,wapo_306975678,1987-12-04,"At first glance, Treasury Secretary James A. Baker III appeared to have made a major gain yesterday in his efforts to buoy the world economy.
The decision yesterday by seven European central banks to lower key interest ratescapped a 10-day period during which European governments announced a steady stream of fiscal and monetary measures aimed at spurring economic growth. The actions, which Baker strongly urged, raised hopes that the Treasury chief will soon engineer an international agreement designed to check the dollar's precipitous fall, hold down interest rates and avert worldwide recession.
Such an agreement, in turn, could bolster Baker's hopes of keeping the economy afloat during the 1988 election campaign, with obvious benefits for the Republican side.
But many economists caution that Baker's initiatives won't fundamentally alter the global economy's underlying problems. In their view, Baker appears to be obtaining only modest progress toward shrinking the huge U.S. budget and trade deficits and the need to borrow vast sums of money from abroad.
And as yesterday's steep stock market decline makes plain, Baker's efforts may not be enough to ward off new waves of pessimism in financial markets in the months ahead."
842617185,"dry-farm-belt-raises-specter-of-inflation-----forecasts-for-smaller-crops,-price-rises-of-up-to-8%-expected-in-drought",wsj_398146760,1988-06-01,"CHICAGO -- Economists are likely to sharply increase their food-inflation forecasts in coming weeks if dry weather continues in the Farm Belt, as is expected.
Until recently, economists generally expected retail food prices to rise 3% to 4% this year. But if this spring's dry weather turns into a drought, says Vincent Malanga, president of LaSalle Economics Inc., it could reduce crop yields so much that by autumn the inflation figure may hit 7% to 8%.
Three big farm states -- Iowa, Illinois and Indiana -- have had their driest spring since the Dust Bowl year of 1934, says Peter Leavitt of Weather Services Corp., Bedford, Mass. Most forecasters expect the hot, dry weather to continue for several weeks.
""We think food can be a major catalyst of inflation in 1989,"" Mr. Malanga said.
The dry weather and growing fears of shortages are already setting off inflation alarms. Farm prices, buoyed by rallying hog and soybean prices, rose 3.1% in May alone, according to figures released yesterday by the Agriculture Department."
830982917,recession's-hidden-virtues,wapo_410178135,2007-11-07,"We are all waiting, it seems, for the next recession. Everyone knows that the business cycle hasn't been repealed, and so another recession is inevitable. Some indicators suggest that it might be sooner rather than later. The Conference Board's consumer confidence index has declined for three straight months. In March, 30 percent of respondents said jobs are ""plentiful""; now that's only 24 percent. All this inspires much foreboding, because a recession is widely regarded as a calamity or something close to it.
Just last week, the Federal Reserve cut its key overnight interest rate for the second time since August. It now stands at 4.5 percent, down from its recent peak of 5.25 percent. Although the economy grew at a strong 3.9 percent annual rate in the third quarter, most economists regard this as an aberration. They expect slower growth or a recession, because three powerful forces are assaulting the economic expansion.
First, housing. Its collapse deepens. Economist Richard Berner of Morgan Stanley notes that sales of new and existing homes have dropped 42 percent and 30 percent, respectively, from their peaks of more than two years ago. As supplies of unsold homes grow, real estate prices continue to fall. One index finds that prices in August were down 4.4 percent nationally from a year earlier.
Second, oil prices. They're approaching $100 a barrel. Even before the latest price increases, energy costs rose to 6.2 percent of consumer spending in the second quarter; that's up from 4.5 percent in 2002, notes consultant Jack Lavery, a former chief economist of Merrill Lynch. Higher energy costs will continue to weaken purchasing power for other goods and services, he says.
Third, credit problems. As lenders and investors have suffered losses on subprime mortgages -- loans to weaker borrowers -- they've tightened lending standards for other borrowers. With the economy slowing, Diane Vazza of Standard & Poor's expects bond defaults to rise among shakier corporate borrowers, especially companies dependent on strong consumer spending (retailers, fast-food chains, entertainment firms)."
830985475,wall-street-rally-ends-another-week,wapo_409728866,2004-12-24,"Wall Street's major indicators rose again Thursday despite the falling dollar and signs of weaker consumer spending.
Although the weaker dollar raises the possibility of higher inflation, investors saw the U.S. currency's decline as an opportunity to help close the trade deficit, since U.S. goods will be less expensive abroad.
The Dow Jones industrial average rose 11.23, or 0.1 percent, to 10,827.12, its highest close since June 13. 2001. Broader stock indicators were modestly higher. The Standard & Poor's 500-stock index was up 0.56, or 0.05 percent, at 1210.13, the best close for the index since Aug. 3, 2001. The Nasdaq composite index gained 3.59, or 0.17 percent, to 2160.62.
For the week, the Dow rose 1.66 percent, the S&P 500 gained 1.33 percent, and the Nasdaq climbed 1.19 percent. It was the second week of gains for the major indicators, which have risen in five of the past seven weeks.
A number of technology firms announced their earnings late Wednesday. Memory chip manufacturer Micron Technology's first- quarter profit rose substantially, to 23 cents per share compared with a penny a share in the comparable quarter last year. The company beat Wall Street estimates by a penny per share, but its revenue was lower than expected. Micron lost 8 cents, to $11.80."
842613993,"dollar-is-facing-a-period-of-volatility-after-modest-comeback,-analysts-say",wsj_398098818,1989-07-17,"NEW YORK -- The dollar has made a modest comeback after its slide in recent weeks, but a number of hurdles lie ahead.
With global central banks still apparently poised to squelch any fierce rally and a wider U.S. trade deficit forecast, currency analysts say the dollar isn't out of the woods.
""The dollar is going to be very volatile,"" says Diego Giurleo, manager of corporate trading at the Royal Bank of Canada.
The central banks of major nations appear eager to keep the dollar within prescribed ranges.
U.S. Treasury Secretary Nicholas Brady appeared Friday on ABC-TV's ""Good Morning America"" program and said it is important for the dollar to hold in the trading bands it maintained between the last two gatherings of the Group of Seven major industrial nations."
842616065,ups-profit-jumps-on-higher-overseas-shipping-volumes,wsj_89283547,2010-04-27,"United Parcel Services Inc.'s first-quarter profit jumped 33% as the shipping company reported higher package volume, led by a significant increase abroad.
UPS, a bellwether of the broader economy, disclosed the better-than-expected preliminary results two weeks ago, and was one of the first to signify a rebound in the freight-transport sector was underway.
Tuesday, UPS executives said the broad economic recovery appears poised to gain steam, although they described the upturn as more ""measured"" than dramatic to this point.
Chief Executive Scott Davis said demand picked up throughout the first quarter, a trend that has continued so far in the second quarter.
""Economies around the world are showing signs of recovery,"" Davis said."
842615919,u.s.-trade-gap-grew-slightly-in-september-----increase-in-imports-of-3.2%-offset-2.9%-export-gain;-mosbacher-hails-news,wsj_398252476,1991-11-20,"WASHINGTON -- The U.S. merchandise trade deficit widened slightly to $6.79 billion in September, the Commerce Department said, with modest increases in both exports and imports.
The Commerce Department said exports increased by 2.9% to $35.43 billion in September while imports rose by 3.2% to $42.22 billion. The August deficit was $6.53 billion.
The Bush administration hailed the news as an indication of economic recovery. ""The slight increase in the overall deficit reflected a growing U.S. economy, with strong purchases by Americans of consumer and capital goods,"" said Commerce Secretary Robert Mosbacher in a statement. ""With three quarters of 1991 in the bank, a very good trade year is shaping up.""
But several private economists suggested Mr. Mosbacher's analysis was overly optimistic, particularly on the import side. Bruce Steinberg, senior economist with Merrill Lynch & Co. in New York, said the growth in imports doesn't really reflect a pickup in consumer demand, but rather the purchase of previously ordered goods. ""Unfortunately, most of the increase in imports was in retail inventories, {orders made} when people thought the recession was over,"" said Mr. Steinberg.
Other government reports suggest that increases in domestic demand noticed earlier in the year have begun to taper off."
830982822,the-stock-market-is-getting-more-attractive-for-small-investors,wapo_147408634,1982-09-19,"The summerâ€™s stock market boom made money mostly for Wall Street! professionals, but the record trading activity is begining to make the .market more attractive to small investors.
For the first time in several years, many analysts are restoring stocks to the growing list of investment opportunities, and suggesting small investors shift their funds from the booming money funds to equity markets. ,
Personal financial planning has become more complex in recent years as interest rates have become crucial to individual investorsâ€™ plans. The prime rate, Treasury bill rates, and Donoghueâ€™s Money Fund Averages now rank alongside the Dow Jones stock averages as closely watched financial barometers.
The question facifig investors today is whether a predicted rebound in interest rates will occurâ€” and if so, when. Higher rates not only would dampen the recovery and curtail the stock marketâ€™s boom, but also make interest investments more attractive than stocks.
Interest rates have dropped substantially this year. As the Dow! Jones Industrial Average enjoyed itsi meteoric three-week rise of 148 points in August, Donoghueâ€™s index of money market fund rates declined by 30 percent."
842615601,the-fed's-inflated-expectations,wsj_398694479,1999-06-28,"With the sort of attention usually reserved for royal weddings, the Federal Open Market Committee of the Federal Reserve convenes today and tomorrow to determine whether or not to leave the current federal funds rate unchanged. In the course of their deliberations, which closely resemble an academic seminar, the Fed governors will take into account everything from the unexpectedly large increase in the April consumer price index to its benign follow-up in May to Japan's first-quarter growth. The probable result of all this activity: a rate hike of one-quarter of one percentage point.
Why so much attention to an event once known only to Fed watchers at investment banks? The reason has little to do with whether and by how much the Fed raises the rate, though this will of course have some bearing on the immediate direction of the markets. What really matters, however, is what the Fed's action suggests about its view of the future of inflation.
After decades in which mainstream economists held that the costs of inflation were negligible, and that an inflationary monetary policy could stimulate economic growth, it is now widely appreciated (thanks to the work of Milton Friedman, Robert Lucas, Martin Feldstein and others) that stable, low inflation is essential to longer expansions and stronger growth. Thus the intense speculation: Will tomorrow be the start of another ""long march,"" a 300 basis point increase such as began in 1988 and 1994 to ward off inflation? Is the Fed going to reverse the 75 basis point decrease in interest rates in response to the last year's global turmoil and the prospect of deflation?
The change in forecasts of what the Fed will and should do has been rapid. As recently as late February, the Economist magazine ran a cover story worrying about the risk of global deflation; a few weeks later it hawkishly editorialized that the Fed was late in raising interest rates. Behind these large swings in opinion lie some unresolved questions about the economy, among them:
-- Why has inflation continued to decelerate? Is it due to a string of one-time favorable ""shocks,"" such as low oil prices, a strong dollar, and a steeper than anticipated decline in computer prices? Has that string run out?"
842617292,strong-economic-data-reports-for-november-renew-fears-of-further-interest-rate-increases,wsj_398696741,1999-12-15,"NEW YORK -- Bonds suffered their worst one-day plunge in more than four months as newly released data sparked concerns that the economy's continued head-turning growth will cause the Federal Reserve to raise interest rates at least once next year to keep inflation under wraps.
In late trading, the bellwether 30-year Treasury fell 1 11/32, or $13.438 for a bond with $1,000 face value, to 97 17/32. The bond's yield, which moves in the opposite direction of its price, rose to 6.295%. It was the benchmark bond's worst one-day performance since Aug. 6.
Shorter-term securities also dropped. Two-year notes, for example, fell 6/32 to yield 6.045%. Volume was $49.4 billion, higher than the average of the last week and last 30 days, according to GovPX Inc., which tracks trading volume at five of the six interdealer brokers.
Investors were spooked by a stronger-than-expected retail-sales report for November. The Commerce Department said retail sales jumped 0.9%, above the 0.5% increase economists expected. Excluding autos, however, sales were up 0.4%, in line with forecasts.
In addition, October sales were revised to show an overall increase of 0.3% from an unchanged reading in the initial report. As a result, what looked like slight slowing in consumer spending, and a possible precursor to a slowing economy, instead showed the economy may be overheating."
842613573,it's-time-to-take-some-profits,wsj_758708894,2010-10-16,"Author: Dave Kansas
The stock market has had a heady few weeks. The Dow Jones Industrial Average has mustered above 11000 for the first time since April -- and it has managed to stay there through the early part of the third-quarter earnings season.
But the swift rise of the market -- the Dow is up about 10% from its Aug. 31 close -- comes against a backdrop of somewhat unsettling news. The jobless rate remains stuck just below 10% with little respite in sight. The housing market is still very weak, and is enduring further shocks as lenders' foreclosure problems keep getting worse. The political situation seems a bit chaotic. And the global recovery is uneven enough that the Federal Reserve is thinking of yet more extraordinary measures to get things rolling.
Even with those headwinds, the mood among stock investors as we near the end of October is surprisingly upbeat. Third-quarter earnings are coming in better than expected and optimism about the Fed's latest extraordinary plan -- quantitative easing part two, or QE2 -- is rampant in the stock market. We entered the dreaded September-October period in fear; we are leaving it with bliss breaking out.
Such sudden shifts in sentiment, especially with uncertainty on the rise, makes me a little queasy. Given the widespread gains, it might make sense to examine your portfolio now with an eye toward rebalancing, rather than wait for the end of the year. In so doing, you may want to pare back some of the bigger winners and salt away the gains for the coming year."
842616315,rising-profits-may-boost-stock-market,wsj_395194867,1992-08-03,"The profit tide is rising.
For the second straight quarter, many companies are not only beating analysts' earnings forecasts but also are widening their profit gains over year-earlier periods. Analysts predict these trends will continue into 1993 despite the anemic economy.
""The profit recession is clearly over,"" proclaims Abby J. Cohen, market strategist at Goldman Sachs.
That bodes well for the stock market. Even though some investors think stocks have become pricey, many analysts believe the earnings recovery is laying the groundwork for further gains. James Solloway, director of research at Argus Research, says that stronger earnings coupled with continued low interest rates will carry the market higher for some time, even on top of last week's swift advance.
""We may see a mild consolidation in the short term, but by no means do I consider myself a bear,"" Mr. Solloway says. ""There are forces here that are very powerful and positive."""
830983351,a-card-to-borrow-your-future;-can-access-to-credit-encourage-savings?,wapo_409796759,2004-10-24,"For a quarter-century, a Boston inventor has been obsessed with a single idea: an innovation that would give millions of American workers the chance to borrow their own money from their 401(k) savings plans using a new kind of credit card.
In 1980 the inventor, an animated fellow named Francis Vitagliano, shared his concept with an MIT professor, Franco Modigliani. The Italian-born economist had been writing for 20 years about his theory of how and when people spend and save money during their lifetime, the so-called Life-Cycle Hypothesis. Modigliani's work would win him the 1985 Nobel Prize in Economics, but the call from Vitagliano would, he thought, give him a way to test his theory in real life.
The men became champions for this new financial instrument, spending untold sums for a patent on the card idea, trying to sell it to banks and credit card companies, and withstanding a barrage of criticism from members of Congress and the financial community.
Franco Modigliani died last year at age 85. But tomorrow in Washington, Francis Vitagliano, now 55, is scheduled to watch as the 401(k) card is unveiled at a financial conference. Appearing on a panel will be an official of ING, the global financial services company that has licensed Patent No. 5206803 and is preparing to introduce the new card to employers and their k-plan participants soon, after receiving final regulatory approval from the state of Connecticut.
In this time of worry about the American retirement system, the card will once again cause a flap -- but possibly not as much as it has in the past. Whatever the immediate outcome, this is not the last stop for the controversial card as it does or does not become a staple of American getting and spending. And the tale of how it came to exist is one worth telling."
830983848,a-tougher-tone-at-the-top;-bernanke-answers-critics-with-assertiveness,wapo_410244720,2008-01-19,"When Ben S. Bernanke became Federal Reserve chairman two years ago, he set out to be the man in the gray flannel suit -- more anonymous bureaucrat than swashbuckling master of the economy.
After months of criticism from people on Wall Street who argue that Bernanke has responded timidly to the crisis in the housing and credit markets, he has taken a more assertive approach. Last week, he gave a speech that used bold language to signal that Fed would cut interest rates to try to prevent a severe economic downturn. On Thursday, he told Congress how to design a stimulus package that would offer immediate help.
The two moves are meant to assure financial markets, elected officials and the American public that the Fed is on the case.
""The financial markets and the whole society are crying out for leadership,"" said Alan S. Blinder, a Princeton economist and former Fed vice chairman. ""Bernanke as a person and the Fed as an institution are the places this leadership can come from.""
It is all but inevitable, in the view of Fed leaders, that the economy will grow slowly in the first half of 2008. There may even be a mild recession, they say. But Bernanke is trying to indicate that he and his colleagues at the central bank will not let a painful, self-reinforcing cycle set in that could cause a severe and prolonged downturn."
842614865,"as-investors-puzzle-over-fed-statement,-dow-gains",wsj_399037160,2007-03-24,"What did they say? What did they mean?
Investors routinely dissect the Federal Reserve policy committee's statements to infer far-reaching economic implications from a phrase here or a deleted word there. The Fed's comments Wednesday afternoon have proven especially tricky to decipher.
The stock market rallied just after the Fed's latest statement was released, as many investors interpreted the deletion of a previous mention of ""firming"" rates, along with the absence of any mention of subprime-mortgage lending, as a sign that policy makers are now leaning toward cutting in their target interest rate in the months ahead.
After the previous Fed meeting in January, investors had taken the Fed's mention of possible ""firming"" as a sign of possible rate increases to tame inflation.
The Dow Jones Industrial Average has gainly modestly each day as economists debate what the Fed meant."
842615314,"toll-brothers-posts-47%-order-decline,-sets-bleak-outlook",wsj_399056846,2006-08-10,"Luxury-home builder Toll Brothers Inc. said orders in its fiscal third quarter fell 47%, with no signs of a rebound in sight.
The Horsham, Pa., company said orders in the quarter ended July 31 totaled 1,443 units, compared with 2,746 units a year earlier. The decline was bigger than the 33% to 40% decrease Wall Street had expected and worse than its 32% order decline in the previous quarter.
Chief Executive Robert Toll blamed an inventory glut and waning home-buyer confidence. ""It is the first downturn in the 40 years since we entered the business that was not precipitated by high interest rates, a weak economy, job losses or other macroeconomic factors,"" he said.
Toll Brothers shares were down $1.70, or 6.4%, to $24.88 in 4 p.m. composite trading on the New York Stock Exchange. Shares of other home builders also fell as the news appeared to spook investors across the sector.
Toll Brothers said cancellations increased in a number of markets, like Orlando, Fla.; Northern California; Palm Springs, Calif.; Las Vegas and Phoenix. The home builder said it has opted not to slash home prices in order to move sales."
842616902,business-and-finance,wsj_398074559,1989-03-20,"FED EFFORTS TO DAMP inflation have had little effect so far. Friday's report that producer prices jumped 1% in February, or at a 12.7% annual rate, alarmed economists and sent financial markets reeling. The surge in prices, which affected a broad range of items, makes it likely the Fed will push up interest rates even further, fueling recession fears.
The Dow Jones industrials skidded 48.57, or 2%, to 2292.14, the worst drop in nearly a year. Bonds plunged, sending long-term Treasury yields to six-month highs. The dollar surged.
---
Adjustable-rate mortgages are reaching four year highs, while fixed-rate loans continue to near 2 1/2-year highs. The increases are starting to generate fear among some consumers and in the housing industry.
---"
842614898,beware-bond-market-mood-swings,wsj_1350241116,2013-05-13,"From hero to zero in just 10 days: May's selloff has seen year-to-date gains for holders of U.S. Treasurys, German bunds and U.K. gilts wiped out and turned to losses. Some are asking if this is a definitive turning point for the bond market after its 30-year bull run. It isn't clear yet that global yields have hit bottom--but it is clear that bonds are becoming hypersensitive to the smallest twists and turns in the economy.
The turn in mood has been sharp. On May 2, after the European Central Bank cut rates and hinted that it might yet push the rate on its deposit facility into negative territory, 10-year German yields hit a record low around 1.15%; U.S. yields were at a low for the year of 1.63%. But since then, a better-than-expected U.S. jobs report, some encouraging German industrial data and a brewing debate about how and when the U.S. Federal Reserve might wind down its bond-purchase program have pushed yields sharply higher, to 1.36% in Germany and 1.92% in the U.S. Gilt yields have broadly tracked Treasurys.
But none of the data yet suggest an economy that is standing on firm ground: U.S. payrolls growth of 165,000 in April was better than expected, but hardly stellar, albeit prior months were also revised upward. Better data for Germany is welcome, but is unlikely to pull the euro zone as a whole out of its extended slump. Other indicators continue to suggest a soft patch. Most significantly, key measures of inflation have been falling, which should be bond-friendly: In the U.S., the core Personal Consumption Expenditure measure, the Fed's favored inflation gauge, has dropped to 1.1%, while euro-zone inflation is estimated at 1.2% in April, down from 1.7% in March. And since the start of May, the ECB, the Danish central bank, the Reserve Bank of Australia, the Reserve Bank of India, the National Bank of Poland and the Bank of Korea have all cut rates--between them accounting for some 23% of world GDP, notes Deutsche Bank.
Further falls in inflation may yet scotch talk of tapering bond purchases in the U.S. In the euro zone, the ECB may yet become more dovish. And the full effects of the Bank of Japan's new activism have yet to be seen--although Japanese net purchases of foreign bonds have now turned positive, another potential support for U.S. and European markets.
Still, the violence of May's selloff suggests that with yields at such low levels, investors are very sensitive to any data that goes against expectations and are very quick to try to judge what that means for central-bank policy. That means more volatility lies ahead. Investors should watch out."
842615908,repeal-tax-cuts?-there-they-go-again,wsj_398798926,2002-01-09,"Senate Majority Leader Tom Daschle has now staked out his and his party's economic policies, and -- in tune with the styles of today -- they're retro. The Bush tax cuts, he says, could actually be making the recession worse.
To a veteran of the Reagan administration, all of this sounds pretty familiar. In 1981, shortly after the enactment of the Reagan tax cut, the economy slid into a serious recession. The tax cut, combined with the recession, resulted in a substantial deficit in 1982, and deficits ""as far as the eye could see"" thereafter.
Ronald Reagan's economic plan -- based on supply-side theory -- was a relatively new idea at the time, and the severe recession spread alarm through the political community. The deficits, it was thought, would bring back inflation, cause interest rates to rise, worsen the recession and slow or defer any recovery. The president was implored to back a tax increase, not just by the Democrats -- who wanted desperately to repeal or defer the tax cut -- but also by Republicans, who feared that the recession would decimate their ranks in the 1982 election.
Even members of the president's staff lost their nerve, with leaks from the White House complaining that Mr. Reagan would not listen to reason, and budget director David Stockman being quoted in a magazine article to the effect that Mr. Reagan didn't know what he was doing. Alone among the president's advisers, Treasury Secretary Donald Regan made the obvious point: It's absurd to raise taxes in the midst of a recession. Mr. Reagan, bless his stubborn heart, agreed with his treasury secretary and, as he put it, ""stayed the course.""
Sure enough, the economy didn't just recover -- it boomed. Despite the deficits, which did indeed continue at historic peacetime levels through Mr. Reagan's two terms in office, inflation and interest rates declined. The nation shook off the strange combination of slow growth and inflation that characterized the Carter years and grew at a healthy rate through the rest of the 1980s. The stock market, recognizing that a new and different economic policy had taken hold in Washington, surged to unprecedented levels."
830984583,the-long-boom:-not-a-cure,wapo_1458140146,1997-07-25,"Americans who consider themselves immune from giddy optimism or blind faith are having the strangest thought these days: They believe, devoutly, in the Long Boom, the Conquest of the Business Cycle, the Triumph Over Inflation, the Dawn of a New Era.
You need all those capital letters to capture what a big deal this new faith isâ€”and how it could transform almost everything else weâ€™re debating.
You know something special is happening when Alan Greenspan, the chairman of the Federal Reserve Board and the Boom Faithâ€™s Doubting Thomas, starts sounding like a qualified optimist.
Last December, it took only two words from Greenspan, â€œirrational exuberance,"" to bring the stock market crashing down, albeit temporarily. This week, in testimony before a congressional committee, Greenspanâ€” whom many in the financial markets believe to be infallibleâ€”still declined to embrace the new faith. But he did something impor- â– â–  His careful words will be parsed with - great care by financial theologians: â€œWe do not now know, nor do I suspect can anyone know, whether current developments are part of a once-or-twice-in-a-century phenomenon that will carry productivity trends nationally and globally to a new higher track, or whether we are merely observing some unusual variations within the context of an otherwise generally conventional business cycle expansion.""
But is the key word here â€œunusualâ€ù or â€œconventionalâ€ù? Letâ€™s start by giving the new faith its due: The last big recession took place 15 years ago. We haven't had sustained growth with almost no inflation since the 1960s. Older American industries have become more productive. The United States leads in the new high-tech and communications sectors. Consumer confidence is going up. And thereâ€™s that stock market."
830985385,"trade-gap-hits-yet-another-record;-despite-a-weaker-dollar,-feb.-imports-exceed-exports-by-$61-billion",wapo_409801499,2005-04-13,"The U.S. trade deficit rose to an all-time high of $61 billion in February, the Commerce Department reported yesterday, dealing a fresh blow to hopes that the gap will start to shrink soon in response to the decline in the dollar.
Exports stayed relatively flat, totaling $100.5 billion in February, just 0.1 percent, or $100 million, above the previous month's level. At the same time, the nation's pattern of importing more and more goods continued unchecked, as foreign products purchased by Americans rose 1.6 percent, or $2.6 billion, to $161.5 billion, led by oil, autos and consumer goods.
The politically sensitive U.S. deficit with China narrowed in February to $13.9 billion from January's $15.3 billion level. But critics of China pointed out that the combined figure for those two months was 47 percent above the same period last year and said the report will fuel growing sentiment in Congress for a tougher policy on Beijing's trade practices.
The overall gap was a record -- by itself nothing new, because the monthly trade deficit has smashed through previous highs eight times since the start of last year. But yesterday's report deepened concern that the flow of goods across U.S. borders does not seem to be responding to the dollar's fall, even though that decline has continued for three years.
A cheaper dollar is supposed to spur sales of U.S. exports by making American goods more attractive to foreign purchasers, and reduce Americans' appetite for foreign products by making them more expensive. Together with some private economists, Federal Reserve Chairman Alan Greenspan predicted late last year that the move in the currency would start to exert an effect on trade flows and shrink the gap in months to come. So far, however, signs of such a development have been scant."
842615414,stocks-rise-but-bonds-fall-slightly-----second-thoughts-about-the-fed-help-the-dollar-recover,wsj_398172949,1989-04-20,"Stock investors marched ahead where bond investors feared to tread.
The Dow Jones Industrial Average climbed 7.51 points to 2386.91, another post-crash high, in moderate trading. But higher oil prices and the growing suspicion that the Federal Reserve won't relax its grip on interest rates anytime soon caused long-term bonds to drop slightly. The dollar strengthened as currency traders also had second thoughts about Fed policy.
As expected, the stock market opened on a down note as investors took profits following the nearly 42-point gain in the Dow Jones Industrial Average Tuesday. That gain was prompted by a lower-than-expected rise in the March consumer-price index and a sharp drop in housing starts in March. Investors interpreted those figures to mean that the economy is slowing and inflation pressures are fading. But prices quickly recovered and remained higher throughout the day.
A.C. Moore, director of research at Argus Research, warned that stock investors appear to be buying the argument -- which he rejects -- that a slower economy will be good for stocks because inflationary pressures will ease. He said a long list of economic indicators in recent weeks indicates that the economy is heading toward a recession that will undermine corporate earnings.
""We just don't think stocks have tremendous upside potential,"" he said. ""It may be somewhat hazardous to respond favorably to those kinds of numbers."""
830982280,germany-sharply-cuts-two-key-rates:-move-surprises-financial-markets-but-fails-to-halt-do,wapo_750972329,1994-05-12,"BERLIN, May 11â€”The German Bundesbank today surprised financial markets by sharply cutting two key interest rates. But despite U.S. hopes that the move would ease pressure on the ailing dollar, it fell again on currency markets.
The dollar initially jumped half a pfennig to 1.6765 marks, but the mark quickly made up the lost ground in European markets. The dollar was down 0.0050 to 1.6690 in late trading in New York.
Last week the Federal Reserve, Bundesbank and 15 other central banks spent an estimated $5 billion intervening in foreign exchange markets in an attempt to reverse the dollarâ€™s steady slide this spring. Analysts here today speculated that the Bundesbankâ€™s cut will be followed hy another rate increase next week by the Federal Reserve, which could help to stabilize the dollar.
Despite today's sluggish performance by the dollar, U.S. officials greeted the Bundesbankâ€™s decision with enthusiasm in hopes that a stronger European economy will boost U.S. exports and help sustain the American boom.
""Weâ€™ve been asking the Germans to reduce interest rates for a long time,â€™â€™ said a senior U.S. diplomat. â€œWhat we're all really interested in doing is getting European growth back on track. Itâ€™s the U.S. belief that lower interest rates will stimulate economic growth, and thatâ€™s a See CURRENCY, Dll, CoL 3"
842616276,economic-forecasters-cut-estimate-of-slowdown,wsj_398699959,1999-02-23,"WASHINGTON -- Economic forecasters surveyed quarterly by the Federal Reserve Bank of Philadelphia no longer expect as much of a slowdown in the U.S. economy during the first half of the year.
The average of the 33 private forecasts put growth in the first two quarters of 1999 at an annual 2.85% pace, well above the 1.7% they predicted just three months ago. The economy expanded at a 3.9% rate in 1998.
Despite the economy's stronger-than-expected growth, the forecasters are more optimistic about inflation than they were in previous surveys. They expect consumer prices to rise only 2% in 1999, marking down their forecasts to reflect changes in the government's consumer price index. Over the next decade, the forecasters expect the CPI to climb 2.3% a year.
With continued growth and little uptick in inflation, the forecasters expect the stock market to keep climbing over the next decade, but they foresee returns closer to the historical norm. On average, they expect the total return on the Standard & Poor's 500 index to be 8% a year after inflation, down from the 9% they forecast last year. The inflation-adjusted return on the S&P 500 last year exceeded 20%. The Philadelphia Fed doesn't probe for the forecasters' short-term outlook for the stock market.
Over the next decade, the forecasters are predicting that the U.S. economy will expand at about 2.5% a year, after adjusting for inflation, and that productivity, or output per hour of work, will climb 1.55%, up slightly from 1.5% in last quarter's survey."
